,company_name,category_list,funding_total_usd,status,country_code,state_code,funding_rounds,first_funding_at,last_funding_at,homepage_url_new,time_bw_first_rounds,avg_time_bw_rounds,avg_raised_usd,avg_time_bw_rounds_float,time_bw_first_rounds_float,status_new,investor_count,cat_new,Region
4903,Phenomix,biotechnology,72955935.0,closed,USA,CA,3,2002-03-11,2010-03-10,1,1823 days 00:00:00.000000000,1460 days 12:00:00.000000000,24318645.0,1460.0,1823,0,14.0,biotech,West
4904,Phi Optics,hardware + software|health diagnostics,250000.0,operating,USA,IL,1,2013-11-06,2013-11-06,1,0 days 00:00:00.000000000,,250000.0,0.0,0,1,3.0,healthcare,Midwest
4905,Phigenix Pharmaceutical,pharmaceuticals,4564863.0,operating,USA,GA,2,2014-08-21,2015-08-19,1,363 days 00:00:00.000000000,363 days 00:00:00.000000000,2282431.5,363.0,363,1,1.0,medical/pharma,South
4906,Phlebotek Phlebotomy Solutions,health and wellness|health care|staffing firms,5000.0,operating,USA,FL,1,2011-05-01,2011-05-01,1,0 days 00:00:00.000000000,,5000.0,0.0,0,0,1.0,healthcare,South
4907,Phloronol,biotechnology,8260000.0,operating,USA,CA,2,2010-11-27,2011-07-17,0,232 days 00:00:00.000000000,232 days 00:00:00.000000000,4130000.0,232.0,232,0,1.0,biotech,West
4908,PHmHealth,health and wellness,275000.0,operating,USA,PA,2,2012-11-29,2014-03-18,1,474 days 00:00:00.000000000,474 days 00:00:00.000000000,137500.0,474.0,474,1,1.0,healthcare,Northeast
4909,Phoenix Biotechnology,biotechnology,4152664.0,operating,USA,TX,2,2010-12-29,2014-06-23,1,1272 days 00:00:00.000000000,1272 days 00:00:00.000000000,2076332.0,1272.0,1272,1,1.0,biotech,South
4910,Phoenix S&T,hardware + software|health diagnostics,50000.0,operating,USA,PA,1,2010-07-07,2010-07-07,1,0 days 00:00:00.000000000,,50000.0,0.0,0,0,1.0,healthcare,Northeast
4911,PhosImmune,biotechnology|clinical trials,1000000.0,operating,USA,VA,1,2014-08-12,2014-08-12,1,0 days 00:00:00.000000000,,24514914.83,0.0,0,1,2.0,biotech,South
4912,Photetica,biotechnology,25000.0,operating,USA,TX,1,2012-07-18,2012-07-18,1,0 days 00:00:00.000000000,,25000.0,0.0,0,0,1.0,biotech,South
4913,Photolitec,health and wellness,2630000.0,operating,USA,NY,2,2011-02-11,2015-03-03,1,1481 days 00:00:00.000000000,1481 days 00:00:00.000000000,1315000.0,1481.0,1481,1,1.0,healthcare,Northeast
4914,Photomedex,health care,4257250.0,ipo,USA,PA,2,2009-12-30,2014-12-26,1,1822 days 00:00:00.000000000,1822 days 00:00:00.000000000,2128625.0,1822.0,1822,1,1.0,healthcare,Northeast
4915,Photometics,health and wellness,1736430.0,operating,USA,CA,1,2011-02-01,2011-02-01,1,0 days 00:00:00.000000000,,1736430.0,0.0,0,0,1.0,healthcare,West
4916,PhotoniCare,medical devices,250000.0,operating,USA,IL,1,2015-06-19,2015-06-19,1,0 days 00:00:00.000000000,,250000.0,0.0,0,1,1.0,medical devices,Midwest
4917,Photosonix Medical,health and wellness|health care|medical devices,510000.0,operating,USA,PA,2,2014-08-20,2015-09-24,1,400 days 00:00:00.000000000,400 days 00:00:00.000000000,255000.0,400.0,400,1,1.0,medical devices,Northeast
4918,PhotoThera,biotechnology,80500000.0,closed,USA,CA,2,2006-04-21,2009-05-22,1,1127 days 00:00:00.000000000,1127 days 00:00:00.000000000,40250000.0,1127.0,1127,0,6.0,biotech,West
4919,PhotoPharmics,health care,4140000.0,closed,USA,IN,2,2012-12-27,2015-07-16,1,931 days 00:00:00.000000000,931 days 00:00:00.000000000,2070000.0,931.0,931,0,1.0,healthcare,Midwest
4920,Phraxis,health care,3815251.0,operating,USA,MN,4,2010-12-20,2013-10-23,1,416 days 00:00:00.000000000,346 days 00:00:00.000000000,953812.75,346.0,416,1,1.0,healthcare,Midwest
4921,Phreesia,electronic health records|health and wellness|software,72650000.0,operating,USA,NY,6,2006-12-01,2014-10-23,1,290 days 00:00:00.000000000,576 days 14:24:00.000000000,14530000.0,576.0,290,1,8.0,healthcare,Northeast
4922,Phrixus Pharmaceuticals,biotechnology,100000.0,operating,USA,MI,2,2007-07-17,2013-10-09,1,2276 days 00:00:00.000000000,2276 days 00:00:00.000000000,100000.0,2276.0,2276,1,1.0,biotech,Midwest
4923,PHRQL,health and wellness,75000.0,operating,USA,PA,3,2011-10-26,2014-10-23,1,125 days 00:00:00.000000000,546 days 12:00:00.000000000,37500.0,546.0,125,1,2.0,healthcare,Northeast
4924,Phthisis Diagnostics,biotechnology|health diagnostics|medical,1170000.0,operating,USA,VA,3,2011-04-21,2012-06-29,1,376 days 00:00:00.000000000,217 days 12:00:00.000000000,390000.0,217.0,376,0,8.0,medical/pharma,South
4925,Phylogix Inc.,biotechnology,12000000.0,operating,USA,ME,1,2004-03-10,2004-03-10,1,0 days 00:00:00.000000000,,12000000.0,0.0,0,1,5.0,biotech,Northeast
4926,Phylos,biotechnology,25000000.0,closed,USA,MA,1,2001-01-01,2001-01-01,1,0 days 00:00:00.000000000,,25000000.0,0.0,0,0,3.0,biotech,Northeast
4927,Phylos Bioscience,diagnostics|health care|medical,250000.0,operating,USA,OR,1,2015-02-02,2015-02-02,1,0 days 00:00:00.000000000,,250000.0,0.0,0,1,1.0,medical/pharma,West
4928,Physcient,health and wellness,3200085.0,operating,USA,NC,3,2011-12-28,2015-01-08,1,593 days 00:00:00.000000000,553 days 12:00:00.000000000,1066695.0,553.0,593,1,3.0,healthcare,South
4929,PhysicianPortal,consulting|health care,100000.0,operating,USA,AZ,1,2013-10-14,2013-10-14,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,1,1.0,healthcare,West
4930,Physicians Angels,health care,100000.0,operating,USA,OH,1,2011-12-20,2011-12-20,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,0,1.0,healthcare,Midwest
4931,Physicians Endoscopy,biotechnology,1250000.0,operating,USA,PA,3,2004-02-11,2013-09-03,1,2270 days 00:00:00.000000000,1746 days 00:00:00.000000000,1250000.0,1746.0,2270,1,2.0,biotech,Northeast
4932,PHYSICIANS IMMEDIATE CARE,biotechnology,350000.0,operating,USA,IL,2,2012-07-26,2013-04-29,1,277 days 00:00:00.000000000,277 days 00:00:00.000000000,350000.0,277.0,277,0,2.0,biotech,Midwest
4933,Physicians Laboratories,biotechnology,135000.0,operating,USA,WA,1,2014-04-01,2014-04-01,1,0 days 00:00:00.000000000,,135000.0,0.0,0,1,1.0,biotech,West
4934,Physicians Own Pharmacy,health care,473000.0,operating,USA,NC,1,2013-05-06,2013-05-06,1,0 days 00:00:00.000000000,,473000.0,0.0,0,0,1.0,healthcare,South
4935,Physicians Reference Laboratory,health and wellness,2850000.0,operating,USA,KS,1,2013-12-19,2013-12-19,1,0 days 00:00:00.000000000,,2850000.0,0.0,0,1,1.0,healthcare,Midwest
4936,Physicians Surgery Center,health care|medical|physicians,1200000.0,operating,USA,CA,2,2014-04-29,2015-05-15,1,381 days 00:00:00.000000000,381 days 00:00:00.000000000,600000.0,381.0,381,1,1.0,medical/pharma,West
4937,PhysioSonics,health care,7848830.0,operating,USA,WA,4,2009-06-24,2012-08-01,1,343 days 00:00:00.000000000,378 days 00:00:00.000000000,1962207.5,378.0,343,0,1.0,healthcare,West
4938,Physiowave,health and wellness,3960155.0,closed,USA,CA,1,2015-06-18,2015-06-18,0,0 days 00:00:00.000000000,,3960155.0,0.0,0,0,1.0,healthcare,West
4939,Physiq,health and wellness|health care,4600000.0,operating,USA,IL,1,2014-07-24,2014-07-24,1,0 days 00:00:00.000000000,,4600000.0,0.0,0,1,1.0,healthcare,Midwest
4940,PhytoCeutica,biotechnology,2000000.0,operating,USA,CT,1,2010-12-01,2010-12-01,1,0 days 00:00:00.000000000,,2000000.0,0.0,0,0,1.0,biotech,Northeast
4941,Phytomedics,biotechnology|manufacturing|technology,16500000.0,operating,USA,NJ,2,2004-01-20,2007-06-11,1,1238 days 00:00:00.000000000,1238 days 00:00:00.000000000,8250000.0,1238.0,1238,1,2.0,biotech,Northeast
4942,PicnicHealth,medical,2120000.0,operating,USA,CA,2,2014-07-16,2015-04-02,1,260 days 00:00:00.000000000,260 days 00:00:00.000000000,1060000.0,260.0,260,1,17.0,medical/pharma,West
4943,Picofemto,health care,2210000.0,operating,USA,NY,1,2015-07-29,2015-07-29,1,0 days 00:00:00.000000000,,2210000.0,0.0,0,1,1.0,healthcare,Northeast
4944,Piedmont BioProducts,biotechnology,1000000.0,operating,USA,VA,1,2007-04-18,2007-04-18,1,0 days 00:00:00.000000000,,24514914.83,0.0,0,0,1.0,biotech,South
4945,Piedmont Pharmaceuticals,biotechnology,13500000.0,operating,USA,NC,2,2007-11-12,2009-04-09,1,514 days 00:00:00.000000000,514 days 00:00:00.000000000,6750000.0,514.0,514,0,1.0,biotech,South
4946,Piedmont Stone Center,health and wellness,81600.0,operating,USA,NC,2,2014-01-22,2015-01-09,1,352 days 00:00:00.000000000,352 days 00:00:00.000000000,81600.0,352.0,352,1,1.0,healthcare,South
4947,Pillars4Life,education|health care|social media,3410000.0,operating,USA,CA,4,2012-05-07,2014-05-29,1,163 days 00:00:00.000000000,250 days 16:00:00.000000000,852500.0,250.0,163,1,1.0,healthcare,West
4948,PillGuard,delivery|health diagnostics|medical,1140000.0,operating,USA,KY,2,2012-01-01,2013-07-11,1,557 days 00:00:00.000000000,557 days 00:00:00.000000000,570000.0,557.0,557,1,1.0,medical/pharma,South
4949,PillPack,finance|fintech|health care,62800000.0,operating,USA,MA,4,2013-04-01,2015-06-03,1,91 days 00:00:00.000000000,264 days 08:00:00.000000000,15700000.0,264.0,91,1,21.0,healthcare,Northeast
4950,PingMD,health and wellness,3312300.0,operating,USA,NY,3,2010-06-07,2013-07-16,1,1073 days 00:00:00.000000000,567 days 12:00:00.000000000,1104100.0,567.0,1073,1,3.0,healthcare,Northeast
4951,Pinnacle Biologics,biotechnology,1500000.0,operating,USA,IL,1,2011-12-30,2011-12-30,1,0 days 00:00:00.000000000,,1500000.0,0.0,0,0,1.0,biotech,Midwest
4952,Pinnacle Medical Solutions,health care,1500000.0,operating,USA,MS,2,2012-08-31,2012-09-01,1,1 days 00:00:00.000000000,1 days 00:00:00.000000000,1500000.0,1.0,1,0,2.0,healthcare,South
4953,Pinnacle Pharmaceuticals,biotechnology,8015002.0,operating,USA,VA,1,2011-07-27,2011-07-27,0,0 days 00:00:00.000000000,,8015002.0,0.0,0,0,1.0,biotech,South
4954,Pinnacle Spine,biotechnology,250000.0,operating,USA,TX,1,2011-11-14,2011-11-14,1,0 days 00:00:00.000000000,,250000.0,0.0,0,0,1.0,biotech,South
4955,Pinnacle Transplant Technologies,medical devices,2450000.0,operating,USA,AZ,1,2015-04-10,2015-04-10,1,0 days 00:00:00.000000000,,2450000.0,0.0,0,1,1.0,medical devices,West
4956,PinnacleCare,health and wellness,8176280.0,operating,USA,MD,1,2010-05-03,2010-05-03,1,0 days 00:00:00.000000000,,8176280.0,0.0,0,0,1.0,healthcare,South
4957,Pinpoint MD,health and wellness,4727988.0,operating,USA,IL,3,2010-11-02,2012-03-23,1,329 days 00:00:00.000000000,253 days 12:00:00.000000000,1575996.0,253.0,329,0,1.0,healthcare,Midwest
4958,PinpointCare,health and wellness,11000000.0,operating,USA,IL,1,2015-09-29,2015-09-29,1,0 days 00:00:00.000000000,,11000000.0,0.0,0,1,1.0,healthcare,Midwest
4959,Pinta Biotherapeutics*,biotechnology|health care|therapeutics,32111759.0,operating,USA,CA,5,2013-03-31,2014-01-13,0,1 days 00:00:00.000000000,72 days 00:00:00.000000000,6422351.8,72.0,1,1,1.0,medical/pharma,West
4960,Pintex Pharmaceuticals,pharmaceuticals,7250000.0,acquired,USA,MA,1,2002-12-24,2002-12-24,1,0 days 00:00:00.000000000,,7250000.0,0.0,0,1,4.0,medical/pharma,Northeast
4961,Pipeline Biomedical Holdings,biotechnology|health diagnostics,11200000.0,acquired,USA,NJ,2,2012-11-14,2013-03-02,1,108 days 00:00:00.000000000,108 days 00:00:00.000000000,5600000.0,108.0,108,1,1.0,healthcare,Northeast
4962,PipelineRx,biotechnology,14615000.0,operating,USA,CA,3,2010-06-25,2015-07-07,1,1361 days 00:00:00.000000000,919 days 00:00:00.000000000,4871666.666666667,919.0,1361,1,3.0,biotech,West
4963,Pipette,health and wellness|health care|mhealth|mobile,100000.0,acquired,USA,CA,1,2011-06-01,2011-06-01,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,1,1.0,healthcare,West
4964,Pique Therapeutics,biotechnology,535500.0,operating,USA,NC,1,2009-06-04,2009-06-04,1,0 days 00:00:00.000000000,,535500.0,0.0,0,0,1.0,biotech,South
4965,Pivot Medical,health care,42725003.0,acquired,USA,CA,4,2009-08-21,2011-11-08,1,488 days 00:00:00.000000000,269 days 16:00:00.000000000,10681250.75,269.0,488,1,4.0,healthcare,West
4966,Pivotal Systems,health diagnostics|semiconductors,40421473.0,operating,USA,CA,7,2006-01-17,2015-03-10,1,1619 days 00:00:00.000000000,556 days 12:00:00.000000000,5774496.142857143,556.0,1619,1,5.0,healthcare,West
4967,Pivotstream,biotechnology,279706.0,operating,USA,OH,1,2013-06-24,2013-06-24,1,0 days 00:00:00.000000000,,279706.0,0.0,0,1,1.0,biotech,Midwest
4968,PixelEXX Systems,diagnostics|health diagnostics|medical|medical devices,875000.0,operating,USA,IL,2,2008-07-14,2014-01-29,1,2025 days 00:00:00.000000000,2025 days 00:00:00.000000000,437500.0,2025.0,2025,1,1.0,medical devices,Midwest
4969,PixelOptics,health care|medical devices,92505372.0,closed,USA,VA,4,2008-10-23,2013-01-18,1,896 days 00:00:00.000000000,516 days 00:00:00.000000000,23126343.0,516.0,896,0,6.0,medical devices,South
4970,Plandai Biotechnology,biotechnology,15300000.0,closed,USA,WA,1,2014-02-10,2014-02-10,1,0 days 00:00:00.000000000,,15300000.0,0.0,0,0,1.0,biotech,West
4971,Planet Biotechnology,biotechnology,761000.0,operating,USA,CA,2,2009-02-03,2010-12-29,1,694 days 00:00:00.000000000,694 days 00:00:00.000000000,380500.0,694.0,694,0,1.0,biotech,West
4972,Plasmonix,biotechnology,2590607.0,operating,USA,MD,5,2011-06-21,2015-07-07,1,352 days 00:00:00.000000000,369 days 06:00:00.000000000,518121.4,369.0,352,1,1.0,biotech,South
4973,Plasmyd,life sciences|search,15000.0,acquired,USA,CA,1,2013-03-05,2013-03-05,1,0 days 00:00:00.000000000,,15000.0,0.0,0,1,1.0,medical/pharma,West
4974,PlayMaker CRM,health care,1125000.0,operating,USA,TN,2,2013-09-01,2014-10-15,1,409 days 00:00:00.000000000,409 days 00:00:00.000000000,1125000.0,409.0,409,1,2.0,healthcare,South
4975,PlayWith,active lifestyle|fitness|local|mobile|social games|sports,50000.0,operating,USA,CA,1,2014-02-14,2014-02-14,1,0 days 00:00:00.000000000,,50000.0,0.0,0,1,1.0,healthcare,West
4976,PlayyOn,advertising|event management|fitness|health and wellness|marketplaces|recreation|sports,255000.0,operating,USA,CA,2,2013-01-15,2014-01-30,1,380 days 00:00:00.000000000,380 days 00:00:00.000000000,127500.0,380.0,380,1,1.0,healthcare,West
4977,PLC Diagnostics,biotechnology|health diagnostics,183691.0,operating,USA,CA,2,2009-12-07,2011-04-11,1,490 days 00:00:00.000000000,490 days 00:00:00.000000000,91845.5,490.0,490,0,1.0,healthcare,West
4978,PLC Systems,health care,17290000.0,operating,USA,MA,6,2011-02-23,2014-06-10,1,504 days 00:00:00.000000000,240 days 14:24:00.000000000,2881666.6666666665,240.0,504,1,1.0,healthcare,Northeast
4979,Plectix Biosystems,biotechnology,6916666.0,operating,USA,MA,1,2008-02-15,2008-02-15,0,0 days 00:00:00.000000000,,6916666.0,0.0,0,0,1.0,biotech,Northeast
4980,Plexxikon,biotechnology,46000000.0,acquired,USA,CA,1,2004-05-26,2004-05-26,1,0 days 00:00:00.000000000,,46000000.0,0.0,0,1,7.0,biotech,West
4981,PluroGen Therapeutics,health care,3378194.0,operating,USA,VA,4,2007-04-13,2014-04-08,1,1676 days 00:00:00.000000000,850 days 16:00:00.000000000,844548.5,850.0,1676,1,3.0,healthcare,South
4982,PLx Pharma,biotechnology,25274243.0,operating,USA,TX,5,2009-01-06,2013-07-08,1,580 days 00:00:00.000000000,411 days 00:00:00.000000000,5054848.6,411.0,580,1,3.0,biotech,South
4983,pMDsoft,health care,100000.0,closed,USA,CA,1,1999-11-01,1999-11-01,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,0,1.0,healthcare,West
4984,PMV Pharmaceutcals,health and wellness|health care|pharmaceuticals,30000000.0,operating,USA,CA,1,2014-12-02,2014-12-02,1,0 days 00:00:00.000000000,,30000000.0,0.0,0,1,2.0,medical/pharma,West
4985,PNA Innovations,biotechnology,1200000.0,operating,USA,PA,1,2015-05-06,2015-05-06,1,0 days 00:00:00.000000000,,1200000.0,0.0,0,1,1.0,biotech,Northeast
4986,Pneumoflex Systems,biotechnology,930000.0,operating,USA,FL,1,2010-06-30,2010-06-30,0,0 days 00:00:00.000000000,,930000.0,0.0,0,0,1.0,biotech,South
4987,PneumRx,health care,60000000.0,acquired,USA,CA,2,2007-03-06,2011-01-04,1,1400 days 00:00:00.000000000,1400 days 00:00:00.000000000,30000000.0,1400.0,1400,1,10.0,healthcare,West
4988,PNP Therapeutics,biotechnology,2204000.0,operating,USA,AL,4,2007-06-07,2014-10-01,1,1847 days 00:00:00.000000000,891 days 00:00:00.000000000,551000.0,891.0,1847,1,1.0,biotech,South
4989,POC Medical Systems,diagnostics|health diagnostics|medical,1100000.0,operating,USA,CA,1,2014-12-22,2014-12-22,1,0 days 00:00:00.000000000,,1100000.0,0.0,0,1,1.0,medical/pharma,West
4990,PocketDerm,health care|medical,2850000.0,operating,USA,CA,1,2014-12-30,2014-12-30,1,0 days 00:00:00.000000000,,2850000.0,0.0,0,1,1.0,medical/pharma,West
4991,Podify,health and wellness|saas,450000.0,operating,USA,CA,2,2014-09-12,2014-10-01,1,19 days 00:00:00.000000000,19 days 00:00:00.000000000,225000.0,19.0,19,1,1.0,healthcare,West
4992,Podimetrics,biotechnology,3700000.0,operating,USA,MA,2,2013-03-27,2014-10-28,1,580 days 00:00:00.000000000,580 days 00:00:00.000000000,1850000.0,580.0,580,1,2.0,biotech,Northeast
4993,POINT Biomedical,biotechnology|health and wellness|health care|medical|pharmaceuticals,29300000.0,operating,USA,CA,2,2007-07-09,2008-01-01,1,176 days 00:00:00.000000000,176 days 00:00:00.000000000,14650000.0,176.0,176,0,5.0,medical/pharma,West
4994,PointCare,biotechnology,1765594.0,operating,USA,MA,2,2008-04-24,2010-09-23,1,882 days 00:00:00.000000000,882 days 00:00:00.000000000,1765594.0,882.0,882,0,1.0,biotech,Northeast
4995,Pointcare Genomics,biotechnology,300000.0,operating,USA,WI,1,2015-10-30,2015-10-30,1,0 days 00:00:00.000000000,,300000.0,0.0,0,1,1.0,biotech,Midwest
4996,PokitDok,application platforms|e-commerce|health care|health care information technology,46200000.0,operating,USA,CA,4,2012-07-12,2015-08-12,1,349 days 00:00:00.000000000,375 days 08:00:00.000000000,11550000.0,375.0,349,1,14.0,healthcare,West
4997,Polarean,medical devices,1929213.0,operating,USA,NC,1,2015-09-04,2015-09-04,1,0 days 00:00:00.000000000,,1929213.0,0.0,0,1,1.0,medical devices,South
4998,Polaris Health Directions,biotechnology,750000.0,operating,USA,PA,1,2014-04-08,2014-04-08,1,0 days 00:00:00.000000000,,750000.0,0.0,0,1,1.0,biotech,Northeast
4999,Polybiotics,biotechnology,175000.0,operating,USA,CT,1,2010-05-07,2010-05-07,0,0 days 00:00:00.000000000,,175000.0,0.0,0,0,1.0,biotech,Northeast
5000,PolyGen Pharmaceuticals,medical,50000.0,operating,USA,NY,1,2014-09-02,2014-09-02,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,Northeast
5001,PolyMedix,biotechnology,14000000.0,ipo,USA,PA,1,2010-04-01,2010-04-01,1,0 days 00:00:00.000000000,,14000000.0,0.0,0,1,1.0,biotech,Northeast
5002,Polynova Cardiovascular,biotechnology,100000.0,operating,USA,NY,1,2014-06-12,2014-06-12,1,0 days 00:00:00.000000000,,100000.0,0.0,0,1,1.0,biotech,Northeast
5003,PolyRemedy,health and wellness,58135276.0,operating,USA,MA,4,2008-02-11,2014-05-29,1,506 days 00:00:00.000000000,766 days 08:00:00.000000000,14533819.0,766.0,506,1,6.0,healthcare,Northeast
5004,Pono Pharma,biotechnology,1500000.0,operating,USA,HI,1,2012-03-19,2012-03-19,1,0 days 00:00:00.000000000,,1500000.0,0.0,0,0,1.0,biotech,West
5005,popexpert,career management|education|health and wellness|language learning|music|nutrition,2500000.0,operating,USA,CA,3,2012-11-28,2013-05-21,1,16 days 00:00:00.000000000,87 days 00:00:00.000000000,833333.3333333334,87.0,16,0,9.0,healthcare,West
5006,Population Diagnostics,biotechnology|health diagnostics,5360344.0,operating,USA,NY,1,2011-08-29,2011-08-29,1,0 days 00:00:00.000000000,,5360344.0,0.0,0,0,1.0,healthcare,Northeast
5007,Portal Instruments,medical devices,36000000.0,operating,USA,MA,2,2014-10-15,2015-10-20,1,370 days 00:00:00.000000000,370 days 00:00:00.000000000,18000000.0,370.0,370,1,3.0,medical devices,Northeast
5008,Portico Systems,health care|information technology|software,14950000.0,acquired,USA,PA,3,2006-09-13,2009-04-25,1,530 days 00:00:00.000000000,477 days 12:00:00.000000000,4983333.333333333,477.0,530,1,2.0,healthcare,Northeast
5009,Portola Pharmaceuticals,biotechnology,249099998.0,ipo,USA,CA,5,2003-12-10,2011-12-07,1,1244 days 00:00:00.000000000,729 days 18:00:00.000000000,49819999.6,729.0,1244,1,22.0,biotech,West
5010,Portsmouth Regional Ambulatory Surgery Center,biotechnology,1683537.0,operating,USA,NH,3,2011-12-20,2015-03-25,1,825 days 00:00:00.000000000,595 days 12:00:00.000000000,561179.0,595.0,825,1,1.0,biotech,Northeast
5011,Posit Science,biotechnology,6396054.0,operating,USA,CA,3,2009-04-27,2009-12-14,1,16 days 00:00:00.000000000,115 days 12:00:00.000000000,2132018.0,115.0,16,0,3.0,biotech,West
