,company_name,category_list,funding_total_usd,status,country_code,state_code,funding_rounds,first_funding_at,last_funding_at,homepage_url_new,time_bw_first_rounds,avg_time_bw_rounds,avg_raised_usd,avg_time_bw_rounds_float,time_bw_first_rounds_float,status_new,investor_count,cat_new,Region
6190,Tercica,biotechnology,148500000,acquired,USA,CA,4,3/27/2002,7/6/2007,1,478 days 00:00:00.000000000,642 days 08:00:00.000000000,37125000,642,478,1,8,biotech,West
6191,Terpenoid Therapeutics,health and wellness,1000000,operating,USA,IN,1,1/14/2010,1/14/2010,1,0 days 00:00:00.000000000,,1000000,0,0,0,1,healthcare,Midwest
6192,TERUMO MEDICAL CORPORATION,health care,5546715,operating,USA,NJ,2,2/26/2010,12/16/2010,1,293 days 00:00:00.000000000,293 days 00:00:00.000000000,2773357.5,293,293,0,1,healthcare,Northeast
6193,Tesaris,health and wellness,230000,operating,USA,UT,1,1/1/2007,1/1/2007,1,0 days 00:00:00.000000000,,230000,0,0,0,1,healthcare,West
6194,TESARO,biotechnology|health care,252000000,ipo,USA,MA,3,5/28/2010,3/6/2013,1,389 days 00:00:00.000000000,506 days 12:00:00.000000000,84000000,506,389,1,5,healthcare,Northeast
6195,Tesla Life Sciences,life sciences,2279200,operating,USA,IL,1,8/28/2015,8/28/2015,0,0 days 00:00:00.000000000,,2279200,0,0,1,1,medical/pharma,Midwest
6196,TesoRx Pharma,biotechnology,21830589,operating,USA,CA,4,7/16/2012,8/5/2014,1,379 days 00:00:00.000000000,250 days 00:00:00.000000000,5457647.25,250,379,1,1,biotech,West
6197,Tetherex Pharmaceuticals,biotechnology,600000,operating,USA,OK,1,6/17/2015,6/17/2015,0,0 days 00:00:00.000000000,,600000,0,0,1,1,biotech,South
6198,Tethis,biotechnology,1205700,operating,USA,NC,2,2/6/2013,3/5/2014,1,392 days 00:00:00.000000000,392 days 00:00:00.000000000,602850,392,392,1,1,biotech,South
6199,Tethys BioScience,biotechnology,30400000,closed,USA,CA,3,10/31/2005,11/9/2009,1,801 days 00:00:00.000000000,735 days 00:00:00.000000000,15200000,735,801,0,5,biotech,West
6200,Tetra Discovery,biotechnology,2945000,operating,USA,MI,4,7/11/2013,9/3/2015,1,81 days 00:00:00.000000000,261 days 08:00:00.000000000,736250,261,81,1,6,biotech,Midwest
6201,Tetragenetics,biotechnology,3804730,operating,USA,NY,4,11/24/2009,3/9/2015,1,1008 days 00:00:00.000000000,643 days 16:00:00.000000000,951182.5,643,1008,1,1,biotech,Northeast
6202,TetraLogic Pharmaceuticals,biotechnology|health care,73000000,ipo,USA,PA,6,3/24/2010,12/13/2012,1,139 days 00:00:00.000000000,199 days 00:00:00.000000000,12166666.67,199,139,1,10,healthcare,Northeast
6203,Tetraphase Pharmaceuticals,biotechnology|health care,80040000,ipo,USA,MA,4,11/27/2006,6/1/2010,1,619 days 00:00:00.000000000,427 days 08:00:00.000000000,20010000,427,619,1,9,healthcare,Northeast
6204,Texas Health Craig Ranch Surgery Centeranch Surgery Center,health and wellness,680000,operating,USA,TX,1,4/17/2013,4/17/2013,1,0 days 00:00:00.000000000,,680000,0,0,0,1,healthcare,South
6205,TG Therapeutics,biotechnology,25000000,ipo,USA,NY,1,2/29/2012,2/29/2012,1,0 days 00:00:00.000000000,,25000000,0,0,1,1,biotech,Northeast
6206,TGS Knee Innovations,biotechnology,2132250,closed,USA,MN,2,2/18/2010,5/20/2011,1,456 days 00:00:00.000000000,456 days 00:00:00.000000000,1066125,456,456,0,1,biotech,Midwest
6207,TGX Medical Systems,fitness|healthcare services|intellectual asset management|medical devices|tracking,1500000,operating,USA,IN,1,9/30/2005,9/30/2005,1,0 days 00:00:00.000000000,,1500000,0,0,1,1,medical devices,Midwest
6208,Thar Geothermal,biotechnology|carbon|solar,1000000,operating,USA,PA,1,6/30/2011,6/30/2011,1,0 days 00:00:00.000000000,,24514914.83,0,0,0,1,biotech,Northeast
6209,Thar Pharmaceuticals,biotechnology,9608656,operating,USA,PA,5,12/21/2009,9/2/2014,1,380 days 00:00:00.000000000,429 days 00:00:00.000000000,2402164,429,380,1,1,biotech,Northeast
6210,The Advisory Board Company,biotechnology|health care|hospitals,100000,ipo,USA,DC,1,11/27/2007,11/27/2007,1,0 days 00:00:00.000000000,,21732739.24,0,0,1,1,healthcare,South
6211,The Alaska Club,fitness,100000,operating,USA,AK,1,10/31/2014,10/31/2014,1,0 days 00:00:00.000000000,,21732739.24,0,0,1,1,healthcare,West
6212,The BabyPlus Company LLC,babies|hardware|health and wellness|parenting|wearables,1900000,operating,USA,IN,2,1/1/2007,1/1/2013,1,2192 days 00:00:00.000000000,2192 days 00:00:00.000000000,950000,2192,2192,0,3,medical devices,Midwest
6213,The Bar Method,health and wellness,100000,operating,USA,CA,1,8/27/2012,8/27/2012,1,0 days 00:00:00.000000000,,21732739.24,0,0,0,1,healthcare,West
6214,The Clearing,health and wellness,25000,operating,USA,WA,1,1/16/2014,1/16/2014,1,0 days 00:00:00.000000000,,25000,0,0,1,1,healthcare,West
6215,The Eye Machine,therapeutics,647500,operating,USA,CA,1,2/6/2015,2/6/2015,1,0 days 00:00:00.000000000,,647500,0,0,1,1,medical/pharma,West
6216,The Foundry,health care,3000000,operating,USA,CA,1,1/14/2010,1/14/2010,1,0 days 00:00:00.000000000,,3000000,0,0,0,1,healthcare,West
6217,Greatist,digital media|fitness|health and wellness|media,6112828,operating,USA,NY,5,8/23/2012,3/5/2014,1,245 days 00:00:00.000000000,139 days 18:00:00.000000000,1222565.6,139,245,1,8,healthcare,Northeast
6218,The Health Wagon,health and wellness,200000,operating,USA,VA,1,2/11/2014,2/11/2014,1,0 days 00:00:00.000000000,,200000,0,0,1,1,healthcare,South
6219,The Invisible Armor,medical|retail,50000,operating,USA,TX,1,1/16/2008,1/16/2008,1,0 days 00:00:00.000000000,,14798342.08,0,0,0,1,medical/pharma,South
6220,Iron Yard Ventures,edtech|health and wellness|health care|software,750000,operating,USA,SC,1,1/24/2014,1/24/2014,1,0 days 00:00:00.000000000,,750000,0,0,1,1,healthcare,South
6221,The Jackson Laboratory,biotechnology,59929933,operating,USA,ME,3,4/13/2011,8/10/2015,1,170 days 00:00:00.000000000,790 days 00:00:00.000000000,19976644.33,790,170,1,1,biotech,Northeast
6222,The Little Blue Book Mobile,doctors|medical professionals|mobile commerce,10000000,acquired,USA,CT,1,12/7/2010,12/7/2010,1,0 days 00:00:00.000000000,,10000000,0,0,1,1,medical/pharma,Northeast
6223,The Medical Memory,diagnostics|health care|hospitals,2350000,operating,USA,AZ,2,4/28/2014,7/8/2015,1,436 days 00:00:00.000000000,436 days 00:00:00.000000000,1175000,436,436,1,1,healthcare,West
6224,The Miriam Hospital,clinical trials|health and wellness|non profit,20000000,operating,USA,RI,1,9/9/2014,9/9/2014,1,0 days 00:00:00.000000000,,20000000,0,0,1,1,healthcare,Northeast
6225,The Right Place,health care information technology,2000000,closed,USA,TX,1,10/20/2015,10/20/2015,1,0 days 00:00:00.000000000,,2000000,0,0,0,1,healthcare,South
6226,The Surgical Center,biotechnology,134452,operating,USA,CA,1,10/14/2009,10/14/2009,1,0 days 00:00:00.000000000,,134452,0,0,0,1,biotech,West
6227,The University of Texas Health Science Center at Houston,education|life sciences|medical|medical professionals,8800000,operating,USA,TX,2,8/21/2014,12/8/2014,1,109 days 00:00:00.000000000,109 days 00:00:00.000000000,4400000,109,109,1,1,medical/pharma,South
6228,"The Usability People, LLC",enterprise software|health care information technology|usability|user experience design|user testing|web design,100000,operating,USA,VA,1,7/18/2012,7/18/2012,1,0 days 00:00:00.000000000,,21732739.24,0,0,0,1,healthcare,South
6229,Theocorp Holding Company,biotechnology|clean technology|innovation engineering,900000,operating,USA,LA,1,5/1/2009,5/1/2009,0,0 days 00:00:00.000000000,,900000,0,0,0,1,biotech,South
6230,Therabiol,biotechnology,150000,operating,USA,CA,1,10/15/2012,10/15/2012,1,0 days 00:00:00.000000000,,150000,0,0,0,1,biotech,West
6231,TheraBiologics,biotechnology|medical,50000,operating,USA,CA,1,7/30/2012,7/30/2012,1,0 days 00:00:00.000000000,,14798342.08,0,0,0,1,medical/pharma,West
6232,Therabron,biotechnology,17850000,operating,USA,MD,2,12/17/2014,11/9/2015,1,327 days 00:00:00.000000000,327 days 00:00:00.000000000,8925000,327,327,1,1,biotech,South
6233,TheraCell,medical devices,1419000,operating,USA,CA,2,9/3/2009,3/17/2015,1,2021 days 00:00:00.000000000,2021 days 00:00:00.000000000,709500,2021,2021,1,1,medical devices,West
6234,Theraclion,medical,250000,operating,USA,ID,1,7/1/2015,7/1/2015,1,0 days 00:00:00.000000000,,250000,0,0,1,1,medical/pharma,West
6235,Theraclone Sciences,biotechnology|health care|therapeutics,30164603,operating,USA,WA,5,3/17/2010,5/7/2015,1,601 days 00:00:00.000000000,469 days 06:00:00.000000000,6032920.6,469,601,1,10,medical/pharma,West
6236,Theracos,biotechnology,93092700,operating,USA,MA,1,9/23/2013,9/23/2013,1,0 days 00:00:00.000000000,,93092700,0,0,1,1,biotech,Northeast
6237,Theragene Pharmaceuticals,biotechnology,548000,operating,USA,CA,2,3/14/2014,8/11/2015,1,515 days 00:00:00.000000000,515 days 00:00:00.000000000,274000,515,515,1,1,biotech,West
6238,Theranostics Health,biotechnology|health diagnostics,5480000,operating,USA,MD,7,5/22/2011,6/29/2015,1,30 days 00:00:00.000000000,249 days 20:00:00.000000000,782857.1429,249,30,1,1,healthcare,South
6239,Therapeutic Monitoring Services,biotechnology,100000,operating,USA,LA,1,10/8/2009,10/8/2009,1,0 days 00:00:00.000000000,,100000,0,0,0,1,biotech,South
6240,Therapeutic Proteins,biotechnology,2500000,operating,USA,IL,1,7/13/2010,7/13/2010,1,0 days 00:00:00.000000000,,2500000,0,0,0,1,biotech,Midwest
6241,Therapeutic Solutions International,biotechnology,100000,operating,USA,CA,1,5/7/2015,5/7/2015,1,0 days 00:00:00.000000000,,100000,0,0,1,1,biotech,West
6242,Therapeutic Systems,bio-pharm|medical devices|services,50000,operating,USA,MA,1,10/24/2011,10/24/2011,1,0 days 00:00:00.000000000,,50000,0,0,0,1,medical devices,Northeast
6243,Natrogen Therapeutics,biotechnology,1400000,operating,USA,NY,1,4/5/2010,4/5/2010,1,0 days 00:00:00.000000000,,1400000,0,0,0,1,biotech,Northeast
6244,TherapeuticsMD,biotechnology,41500001,ipo,USA,FL,2,10/11/2012,10/10/2013,1,364 days 00:00:00.000000000,364 days 00:00:00.000000000,20750000.5,364,364,1,1,biotech,South
6245,Teraphysics Corporation,consumer electronics|hardware + software|health care|physicians,100000,operating,USA,OH,1,10/21/2013,10/21/2013,1,0 days 00:00:00.000000000,,21732739.24,0,0,1,1,healthcare,Midwest
6246,Therapydia,health and wellness|health care|social media|social network media,6300000,operating,USA,CA,3,6/21/2012,11/15/2013,1,47 days 00:00:00.000000000,256 days 00:00:00.000000000,3150000,256,47,1,4,healthcare,West
6247,TheraSim,biotechnology,1250000,operating,USA,NC,1,1/7/2010,1/7/2010,1,0 days 00:00:00.000000000,,1250000,0,0,0,1,biotech,South
6248,Therasis,biotechnology,12000000,closed,USA,NY,1,12/8/2009,12/8/2009,1,0 days 00:00:00.000000000,,12000000,0,0,0,1,biotech,Northeast
6249,Therasport Physical Therapy,biotechnology,50000,operating,USA,CA,1,10/9/2012,10/9/2012,1,0 days 00:00:00.000000000,,50000,0,0,0,1,biotech,West
6250,TheraTest Laboratories,biotechnology,490000,operating,USA,IL,1,2/10/2015,2/10/2015,1,0 days 00:00:00.000000000,,490000,0,0,1,1,biotech,Midwest
6251,Therative,health care,9000000,operating,USA,CA,2,1/17/2007,5/17/2007,1,120 days 00:00:00.000000000,120 days 00:00:00.000000000,9000000,120,120,0,4,healthcare,West
6252,TheraTorr Medical,health care,105080,operating,USA,MA,1,2/23/2011,2/23/2011,1,0 days 00:00:00.000000000,,105080,0,0,0,1,healthcare,Northeast
6253,Theravance,biotechnology|health care,129375000,ipo,USA,CA,1,11/29/2010,11/29/2010,1,0 days 00:00:00.000000000,,129375000,0,0,1,1,healthcare,West
6254,Theravasc,biotechnology,3372501,operating,USA,OH,4,1/6/2010,3/18/2014,1,264 days 00:00:00.000000000,510 days 16:00:00.000000000,843125.25,510,264,1,5,biotech,Midwest
6255,TheraVida,biotechnology,13504894,operating,USA,CA,3,7/6/2010,4/1/2012,1,626 days 00:00:00.000000000,317 days 12:00:00.000000000,4501631.333,317,626,0,1,biotech,West
6256,Therio,health care|medical|pharmaceuticals,275000,operating,USA,KS,1,8/30/2011,8/30/2011,1,0 days 00:00:00.000000000,,275000,0,0,0,1,medical/pharma,Midwest
6257,Therion Biologics Corporation,health care|medical|therapeutics,39000000,operating,USA,MA,1,9/8/2003,9/8/2003,0,0 days 00:00:00.000000000,,39000000,0,0,1,5,medical/pharma,Northeast
6258,Thermalin Diabetes,biotechnology,16570991,operating,USA,OH,6,3/29/2010,7/28/2014,1,206 days 00:00:00.000000000,316 days 09:36:00.000000000,2761831.833,316,206,1,1,biotech,Midwest
6259,ThermalTherapeuticSystems,health care|health diagnostics,3508462,closed,USA,PA,2,12/1/2009,11/9/2011,1,708 days 00:00:00.000000000,708 days 00:00:00.000000000,1754231,708,708,0,3,healthcare,Northeast
6260,Thermedical,biotechnology,7000000,operating,USA,MA,2,3/20/2012,5/15/2013,1,421 days 00:00:00.000000000,421 days 00:00:00.000000000,3500000,421,421,0,2,biotech,Northeast
6261,ThermiAesthetics,health and wellness|medical devices|pharmaceuticals|services,11000000,operating,USA,TX,2,1/6/2015,7/15/2015,1,190 days 00:00:00.000000000,190 days 00:00:00.000000000,5500000,190,190,1,2,medical devices,South
6262,ThermoAura,biotechnology,750000,operating,USA,NY,1,11/1/2013,11/1/2013,1,0 days 00:00:00.000000000,,750000,0,0,1,1,biotech,Northeast
6263,Theron Pharmaceuticals,biotechnology,2209319,operating,USA,CA,4,5/5/2009,8/6/2015,1,377 days 00:00:00.000000000,761 days 08:00:00.000000000,552329.75,761,377,1,1,biotech,West
6264,TherOx,health care|medical devices,57075746,operating,USA,CA,5,2/1/2008,8/10/2015,1,1883 days 00:00:00.000000000,686 days 18:00:00.000000000,11415149.2,686,1883,1,4,medical devices,West
6265,Thetis Pharmaceuticals,clinical trials|medical|pharmaceuticals,7405730,operating,USA,CT,2,8/12/2011,12/18/2012,1,494 days 00:00:00.000000000,494 days 00:00:00.000000000,3702865,494,494,0,2,medical/pharma,Northeast
6266,Thimble Bioelectronics,health care,225000,operating,USA,CA,3,5/18/2012,1/16/2014,1,593 days 00:00:00.000000000,304 days 00:00:00.000000000,112500,304,593,1,2,healthcare,West
6267,Think-Now,health and wellness|neuroscience|startups,150000,operating,USA,CA,1,6/28/2011,6/28/2011,1,0 days 00:00:00.000000000,,150000,0,0,0,1,healthcare,West
6268,Think Upgrade,medical,2000,operating,USA,GA,1,8/14/2013,8/14/2013,1,0 days 00:00:00.000000000,,2000,0,0,1,1,medical/pharma,South
6269,THINKmd,health and wellness|health care|medical,155000,operating,USA,NC,1,7/2/2015,7/2/2015,1,0 days 00:00:00.000000000,,155000,0,0,1,1,medical/pharma,South
6270,Third Age,health and wellness,1000000,operating,USA,CA,1,9/15/2009,9/15/2009,1,0 days 00:00:00.000000000,,1000000,0,0,0,1,healthcare,West
6271,Third Eye Diagnostics,health care,250000,operating,USA,PA,1,8/17/2015,8/17/2015,1,0 days 00:00:00.000000000,,250000,0,0,1,1,healthcare,Northeast
6272,Third Eye Health,google glass|health care|medical|software,50000,operating,USA,IL,1,2/13/2015,2/13/2015,1,0 days 00:00:00.000000000,,50000,0,0,1,1,medical/pharma,Midwest
6273,Third Wave Technologies,biotechnology,25000000,acquired,USA,WI,1,12/10/2007,12/10/2007,1,0 days 00:00:00.000000000,,25000000,0,0,1,1,biotech,Midwest
6274,Thistle,health and wellness|organic food|subscription businesses,1000000,operating,USA,CA,1,10/12/2015,10/12/2015,1,0 days 00:00:00.000000000,,1000000,0,0,1,1,healthcare,West
6275,Thompson SCI,health care|medical|therapeutics,50000,operating,USA,NH,1,10/30/2013,10/30/2013,1,0 days 00:00:00.000000000,,50000,0,0,1,1,medical/pharma,Northeast
6276,ThoughtSwift Medical Assessments,medical,50000,operating,USA,TX,1,6/12/2015,6/12/2015,1,0 days 00:00:00.000000000,,14798342.08,0,0,1,1,medical/pharma,South
6277,Three Rivers Pharmaceuticals,biotechnology,6555000,operating,USA,PA,1,4/21/2009,4/21/2009,0,0 days 00:00:00.000000000,,6555000,0,0,0,1,biotech,Northeast
6278,Threshold Pharmaceuticals,biotechnology|health and wellness|health care,96000000,ipo,USA,CA,3,1/14/2004,4/11/2012,1,2093 days 00:00:00.000000000,1505 days 00:00:00.000000000,32000000,1505,2093,1,8,healthcare,West
6279,Thrive Bioscience,analytics|life sciences|technology,4000000,operating,USA,MA,1,8/18/2015,8/18/2015,1,0 days 00:00:00.000000000,,4000000,0,0,1,12,medical/pharma,Northeast
6280,Thrive Market,beauty|consumer goods|health and wellness,30000000,operating,USA,CA,2,1/1/2014,7/30/2015,1,575 days 00:00:00.000000000,575 days 00:00:00.000000000,30000000,575,575,1,15,healthcare,West
6281,Lantern,health and wellness,4400000,operating,USA,CA,2,6/1/2013,10/27/2014,1,513 days 00:00:00.000000000,513 days 00:00:00.000000000,4400000,513,513,1,5,healthcare,West
6282,ThrivePass,fitness|health and wellness|services,100000,operating,USA,CO,1,9/1/2014,9/1/2014,1,0 days 00:00:00.000000000,,21732739.24,0,0,1,1,healthcare,West
6283,Thrombolytic Science International,biotechnology,7500000,operating,USA,MA,1,1/12/2012,1/12/2012,1,0 days 00:00:00.000000000,,7500000,0,0,0,1,biotech,Northeast
6284,ThromboVision,biotechnology,4000000,operating,USA,TX,1,9/13/2007,9/13/2007,1,0 days 00:00:00.000000000,,4000000,0,0,0,1,biotech,South
6285,Thubrikar Aortic Valve,health and wellness,865000,operating,USA,SD,1,8/26/2011,8/26/2011,0,0 days 00:00:00.000000000,,865000,0,0,0,1,healthcare,Midwest
6286,Thyritope Biosciences,health and wellness|medical|therapeutics,20000000,operating,USA,CA,2,9/22/2014,9/22/2014,0,0 days 00:00:00.000000000,,10000000,0,0,1,2,medical/pharma,West
6287,Tibion Bionic Technologies,health care,18038630,acquired,USA,CA,4,2/9/2010,7/26/2012,1,154 days 00:00:00.000000000,299 days 08:00:00.000000000,4509657.5,299,154,1,4,healthcare,West
6288,Tigris Pharmaceuticals,biotechnology,22500000,operating,USA,FL,2,1/17/2007,9/28/2010,1,1350 days 00:00:00.000000000,1350 days 00:00:00.000000000,11250000,1350,1350,0,6,biotech,South
6289,TimberFish Technologies,biotechnology,1000000,operating,USA,NJ,1,10/22/2013,10/22/2013,1,0 days 00:00:00.000000000,,24514914.83,0,0,1,1,biotech,Northeast
6290,Tinybop,apps|education|ios|kids|life sciences|media|software,6000000,operating,USA,NY,2,11/1/2012,5/23/2014,1,568 days 00:00:00.000000000,568 days 00:00:00.000000000,3000000,568,568,1,5,medical/pharma,Northeast
6291,Tioga Pharmaceuticals,biotechnology,57000000,operating,USA,CA,5,1/9/2006,4/12/2012,1,1233 days 00:00:00.000000000,571 days 06:00:00.000000000,11400000,571,1233,0,5,biotech,West
6292,TIP Imaging,health care|medical|technology,100000,operating,USA,OH,1,3/23/2012,3/23/2012,0,0 days 00:00:00.000000000,,100000,0,0,0,1,medical/pharma,Midwest
6293,Tissue Genesis,biotechnology,13939309,operating,USA,HI,4,4/22/2010,9/3/2014,1,258 days 00:00:00.000000000,531 days 16:00:00.000000000,3484827.25,531,258,1,1,biotech,West
6294,Tissue Regeneration Systems,biotechnology,13332002,operating,USA,WA,3,9/7/2012,5/19/2015,1,349 days 00:00:00.000000000,492 days 00:00:00.000000000,4444000.667,492,349,1,1,biotech,West
6295,Tissuetech,biotechnology|health care|medical,37790000,operating,USA,FL,5,10/15/2012,6/24/2015,0,311 days 00:00:00.000000000,245 days 12:00:00.000000000,7558000,245,311,1,2,medical/pharma,South
6296,Titan Pharmaceuticals,biotechnology,5000000,ipo,USA,CA,1,11/13/2013,11/13/2013,1,0 days 00:00:00.000000000,,5000000,0,0,1,1,biotech,West
6297,TITIN Tech,exercise|fitness|manufacturing,1000000,operating,USA,GA,1,9/11/2014,9/11/2014,1,0 days 00:00:00.000000000,,1000000,0,0,1,1,healthcare,South
6298,Tivorsan Pharmaceuticals,biotechnology,1000000,operating,USA,RI,1,1/5/2012,1/5/2012,1,0 days 00:00:00.000000000,,1000000,0,0,0,1,biotech,Northeast
6299,TMJ Health,biotechnology,2000000,operating,USA,MI,1,1/15/2014,1/15/2014,0,0 days 00:00:00.000000000,,2000000,0,0,1,1,biotech,Midwest
6300,TMS NeuroHealth Centers Tysons Corner,biotechnology,750000,operating,USA,VA,1,8/23/2011,8/23/2011,0,0 days 00:00:00.000000000,,750000,0,0,0,1,biotech,South
6301,TNG Pharmaceuticals,biotechnology,4600000,operating,USA,KY,1,2/6/2014,2/6/2014,1,0 days 00:00:00.000000000,,4600000,0,0,1,5,biotech,South
6302,Immune Therapeutics,biotechnology|pharmaceuticals,2892750,ipo,USA,MD,1,9/11/2013,9/11/2013,1,0 days 00:00:00.000000000,,2892750,0,0,1,1,medical/pharma,South
6303,TO Investor,health and wellness,3125000,closed,USA,NY,1,7/23/2015,7/23/2015,0,0 days 00:00:00.000000000,,3125000,0,0,0,1,healthcare,Northeast
